batch,t_data,t_ipca,t_kll,throughput_sps,ipca_mem_delta,kll_mem_delta,pca_mse,kll_median_err,mode,kll_k,n_components,seed
73,0.0,0.00855158299964387,0.0,116937.41381468729,49152.0,0.0,,,pca,8,2,202
74,0.0,0.008495959002175368,0.0,117703.01619204525,49152.0,0.0,,,pca,8,2,202
75,0.0,0.010197667001193622,0.0,98061.64487259208,49152.0,0.0,0.9824724057538143,,pca,8,2,202
76,0.0,0.008580666999478126,0.0,116541.05678041343,49152.0,0.0,,,pca,8,2,202
77,0.0,0.010803875000419794,0.0,92559.38262532139,49152.0,0.0,,,pca,8,2,202
78,0.0,0.009344957998109749,0.0,107009.5767367039,49152.0,0.0,,,pca,8,2,202
79,0.0,0.008659375002025627,0.0,115481.77550528497,49152.0,0.0,,,pca,8,2,202
80,0.0,0.008704624997335486,0.0,114881.4567320365,49152.0,0.0,0.9824556435821705,,pca,8,2,202
81,0.0,0.010108459002367454,0.0,98927.04711626122,49152.0,0.0,,,pca,8,2,202
82,0.0,0.01059858299777261,0.0,94352.23559698115,49152.0,0.0,,,pca,8,2,202
83,0.0,0.008800334002444288,0.0,113632.05075196584,49152.0,0.0,,,pca,8,2,202
84,0.0,0.0063707500012242235,0.0,156967.38999455902,49152.0,0.0,,,pca,8,2,202
85,0.0,0.008314291000715457,0.0,120274.8376156125,49152.0,0.0,0.9824449025911876,,pca,8,2,202
86,0.0,0.009746667001309106,0.0,102599.17568392218,49152.0,0.0,,,pca,8,2,202
87,0.0,0.007360417002928443,0.0,135861.86755480515,49152.0,0.0,,,pca,8,2,202
88,0.0,0.008675665998453042,0.0,115264.92607925547,49152.0,0.0,,,pca,8,2,202
89,0.0,0.00823583300007158,0.0,121420.62618211281,49152.0,0.0,,,pca,8,2,202
90,0.0,0.007867874999647029,0.0,127099.1214330251,49152.0,0.0,0.9824513338200626,,pca,8,2,202
91,0.0,0.008607040999777382,0.0,116183.94754084064,49152.0,0.0,,,pca,8,2,202
92,0.0,0.00577270899884752,0.0,173228.89482210914,49152.0,0.0,,,pca,8,2,202
93,0.0,0.0074968750013795216,0.0,133388.91202214084,49152.0,0.0,,,pca,8,2,202
94,0.0,0.00727391599866678,0.0,137477.52932303422,49152.0,0.0,,,pca,8,2,202
95,0.0,0.007537000001320848,0.0,132678.78463908072,49152.0,0.0,0.9824441291767332,,pca,8,2,202
96,0.0,0.009071833999769296,0.0,110231.29391757287,49152.0,0.0,,,pca,8,2,202
97,0.0,0.00781062500027474,0.0,128030.7273700664,49152.0,0.0,,,pca,8,2,202
98,0.0,0.010140124999452382,0.0,98618.11368735642,49152.0,0.0,,,pca,8,2,202
99,0.0,0.008383917000173824,0.0,119275.9899673705,49152.0,0.0,,,pca,8,2,202
100,0.0,0.010237124999548541,0.0,97683.6758410296,49152.0,0.0,0.9824589188305298,,pca,8,2,202
1,0.0,0.006198416998813627,0.0,161331.51419005843,0.0,0.0,,,pca,8,5,42
2,0.0,0.0070180830007302575,0.0,142489.0529074601,0.0,0.0,,,pca,8,5,42
3,0.0,0.004949416001181817,0.0,202044.03908687833,0.0,0.0,,,pca,8,5,42
4,0.0,0.005785500001366017,0.0,172845.90783232037,0.0,0.0,,,pca,8,5,42
5,0.0,0.009544541000650497,0.0,104771.93192756426,0.0,0.0,0.9530624082165908,,pca,8,5,42
6,0.0,0.00870874999964144,0.0,114827.04177306413,0.0,0.0,,,pca,8,5,42
7,0.0,0.007386084002064308,0.0,135389.7409940794,0.0,0.0,,,pca,8,5,42
8,0.0,0.008499750001647044,0.0,117650.51911011788,0.0,0.0,,,pca,8,5,42
9,0.0,0.007604207999975188,0.0,131506.13449859116,0.0,0.0,,,pca,8,5,42
10,0.0,0.014124291999905836,0.0,70800.00894959315,0.0,0.0,0.9528200770264902,,pca,8,5,42
11,0.0,0.008164375001797453,0.0,122483.34989265462,0.0,0.0,,,pca,8,5,42
12,0.0,0.008652208998682909,0.0,115577.42076644543,0.0,0.0,,,pca,8,5,42
13,0.0,0.008867000000464031,0.0,112777.71511758967,0.0,0.0,,,pca,8,5,42
14,0.0,0.00803141700089327,0.0,124511.02960894421,0.0,0.0,,,pca,8,5,42
15,0.0,0.009201459000905743,0.0,108678.41718379284,0.0,0.0,0.9528275781015907,,pca,8,5,42
16,0.0,0.008609083997725975,0.0,116156.37624910414,0.0,0.0,,,pca,8,5,42
17,0.0,0.010347750001528766,0.0,96639.36603148133,0.0,0.0,,,pca,8,5,42
18,0.0,0.009767416999238776,0.0,102381.21297349494,0.0,0.0,,,pca,8,5,42
19,0.0,0.009431665999727556,0.0,106025.80710861538,0.0,0.0,,,pca,8,5,42
20,0.0,0.008725959000003058,0.0,114600.58430249896,0.0,0.0,0.9527840624146546,,pca,8,5,42
21,0.0,0.010543665997829521,0.0,94843.67204024257,0.0,0.0,,,pca,8,5,42
22,0.0,0.00668170800054213,0.0,149662.33183474396,0.0,0.0,,,pca,8,5,42
23,0.0,0.0072526249969087075,0.0,137881.11206993755,16384.0,0.0,,,pca,8,5,42
24,0.0,0.010595834002742777,0.0,94376.71444655945,16384.0,0.0,,,pca,8,5,42
25,0.0,0.00867212500088499,0.0,115311.99099389713,16384.0,0.0,0.9527364737521089,,pca,8,5,42
26,0.0,0.00798979200044414,0.0,125159.70377506842,16384.0,0.0,,,pca,8,5,42
27,0.0,0.009394042001076741,0.0,106450.4501773976,16384.0,0.0,,,pca,8,5,42
28,0.0,0.010204957998212194,0.0,97991.58410795909,16384.0,0.0,,,pca,8,5,42
29,0.0,0.008026041999983136,0.0,124594.41403397854,16384.0,0.0,,,pca,8,5,42
30,0.0,0.00740600000062841,0.0,135025.654862969,16384.0,0.0,0.9527705781416967,,pca,8,5,42
31,0.0,0.008266332999482984,0.0,120972.6247493955,16384.0,0.0,,,pca,8,5,42
32,0.0,0.00884408300044015,0.0,113069.94743833049,16384.0,0.0,,,pca,8,5,42
33,0.0,0.009551666997140273,0.0,104693.7670983919,16384.0,0.0,,,pca,8,5,42
34,0.0,0.007654834000277333,0.0,130636.40569655334,16384.0,0.0,,,pca,8,5,42
35,0.0,0.007583458998851711,0.0,131865.94668098295,16384.0,0.0,0.9527364667975605,,pca,8,5,42
36,0.0,0.006208540999068646,0.0,161068.43784232266,16384.0,0.0,,,pca,8,5,42
37,0.0,0.007518791000620695,0.0,133000.105990105,16384.0,0.0,,,pca,8,5,42
38,0.0,0.008865375002642395,0.0,112798.38694944569,16384.0,0.0,,,pca,8,5,42
39,0.0,0.008779208998021204,0.0,113905.47829826077,16384.0,0.0,,,pca,8,5,42
40,0.0,0.009972500000003492,0.0,100275.75833538729,16384.0,0.0,0.9527289576968782,,pca,8,5,42
41,0.0,0.011564249998627929,0.0,86473.39863100916,16384.0,0.0,,,pca,8,5,42
42,0.0,0.007472834000509465,0.0,133818.04010791949,16384.0,0.0,,,pca,8,5,42
43,0.0,0.00844087500081514,0.0,118471.1300550511,16384.0,0.0,,,pca,8,5,42
44,0.0,0.006812999999965541,0.0,146778.2181131745,16384.0,0.0,,,pca,8,5,42
45,0.0,0.008328707997861784,0.0,120066.641819683,16384.0,0.0,0.9527112786456657,,pca,8,5,42
46,0.0,0.005906083999434486,0.0,169316.92811950375,16384.0,0.0,,,pca,8,5,42
47,0.0,0.007735125000181142,0.0,129280.39300936725,16384.0,0.0,,,pca,8,5,42
48,0.0,0.009357709001051262,0.0,106863.76333006917,16384.0,0.0,,,pca,8,5,42
49,0.0,0.009247916997992434,0.0,108132.45839220693,16384.0,0.0,,,pca,8,5,42
50,0.0,0.010068874998978572,0.0,99315.96132650808,16384.0,0.0,0.9526780682044635,,pca,8,5,42
51,0.0,0.013892000002670102,0.0,71983.87559802733,16384.0,0.0,,,pca,8,5,42
52,0.0,0.009222917000442976,0.0,108425.56643976846,16384.0,0.0,,,pca,8,5,42
53,0.0,0.009301457997935358,0.0,107510.0269465249,16384.0,0.0,,,pca,8,5,42
54,0.0,0.0070913329982431605,0.0,141017.2107624539,16384.0,0.0,,,pca,8,5,42
55,0.0,0.006573249997018138,0.0,152131.7461611282,16384.0,0.0,0.9526695195380148,,pca,8,5,42
56,0.0,0.00716837499930989,0.0,139501.63043873562,16384.0,0.0,,,pca,8,5,42
57,0.0,0.009020792000228539,0.0,110855.0113975209,16384.0,0.0,,,pca,8,5,42
58,0.0,0.008955958001024555,0.0,111657.51334313992,32768.0,0.0,,,pca,8,5,42
59,0.0,0.007797082998877158,0.0,128253.0915913051,32768.0,0.0,,,pca,8,5,42
60,0.0,0.008848375000525266,0.0,113015.10163624813,32768.0,0.0,0.9526895004910784,,pca,8,5,42
61,0.0,0.008334417001606198,0.0,119984.39720586111,32768.0,0.0,,,pca,8,5,42
62,0.0,0.007185667000157991,0.0,139165.92572102396,32768.0,0.0,,,pca,8,5,42
63,0.0,0.007718125001701992,0.0,129565.14694689204,32768.0,0.0,,,pca,8,5,42
64,0.0,0.007416209002258256,0.0,134839.78130814506,32768.0,0.0,,,pca,8,5,42
65,0.0,0.008030417000554735,0.0,124526.53454122256,32768.0,0.0,0.9526943912319681,,pca,8,5,42
66,0.0,0.008774000001722015,0.0,113973.10232547716,32768.0,0.0,,,pca,8,5,42
67,0.0,0.01038279199929093,0.0,96313.20747524296,32768.0,0.0,,,pca,8,5,42
68,0.0,0.009550375001708744,0.0,104707.93029813813,32768.0,0.0,,,pca,8,5,42
69,0.0,0.009000375001050998,0.0,111106.48166140048,32768.0,0.0,,,pca,8,5,42
70,0.0,0.008812541000224883,0.0,113474.64936327463,32768.0,0.0,0.9526832168596515,,pca,8,5,42
71,0.0,0.006803874999604886,0.0,146975.06936239597,32768.0,0.0,,,pca,8,5,42
72,0.0,0.007491999997000676,0.0,133475.70747468458,32768.0,0.0,,,pca,8,5,42
73,0.0,0.004108834000362549,0.0,243378.04834942555,32768.0,0.0,,,pca,8,5,42
74,0.0,0.00708820799991372,0.0,141079.38141941832,32768.0,0.0,,,pca,8,5,42
75,0.0,0.008746125000470784,0.0,114336.34894838255,32768.0,0.0,0.9526798792852977,,pca,8,5,42
76,0.0,0.012094875000911998,0.0,82679.64736506961,32768.0,0.0,,,pca,8,5,42
77,0.0,0.00987758400151506,0.0,101239.33138372868,32768.0,0.0,,,pca,8,5,42
78,0.0,0.009207374998368323,0.0,108608.5882433608,32768.0,0.0,,,pca,8,5,42
79,0.0,0.009562791998178,0.0,104571.97021440289,32768.0,0.0,,,pca,8,5,42
80,0.0,0.010956999998597894,0.0,91265.85745440946,32768.0,0.0,0.9526711586490686,,pca,8,5,42
81,0.0,0.007863417002226925,0.0,127171.17758307862,32768.0,0.0,,,pca,8,5,42
82,0.0,0.00913766600206145,0.0,109437.1363293866,32768.0,0.0,,,pca,8,5,42
83,0.0,0.009599375000107102,0.0,104173.4487910768,32768.0,0.0,,,pca,8,5,42
84,0.0,0.008207792001485359,0.0,121835.44610036787,32768.0,0.0,,,pca,8,5,42
85,0.0,0.00998829200034379,0.0,100117.21723449622,32768.0,0.0,0.9526758952015645,,pca,8,5,42
86,0.0,0.008221124997362494,0.0,121637.85373909539,32768.0,0.0,,,pca,8,5,42
87,0.0,0.009241499999916414,0.0,108207.54206666068,32768.0,0.0,,,pca,8,5,42
88,0.0,0.008719790999748511,0.0,114681.64776298436,49152.0,0.0,,,pca,8,5,42
89,0.0,0.009085749999940163,0.0,110062.46044702813,49152.0,0.0,,,pca,8,5,42
90,0.0,0.008575084000767674,0.0,116616.93342134912,49152.0,0.0,0.9526748262928859,,pca,8,5,42
91,0.0,0.008689083999342984,0.0,115086.92977022825,49152.0,0.0,,,pca,8,5,42
92,0.0,0.006281625002884539,0.0,159194.47587858196,49152.0,0.0,,,pca,8,5,42
93,0.0,0.006225042001460679,0.0,160641.48639725713,49152.0,0.0,,,pca,8,5,42
94,0.0,0.007807999998476589,0.0,128073.77051679163,49152.0,0.0,,,pca,8,5,42
95,0.0,0.009224333000020124,0.0,108408.92235761853,49152.0,0.0,0.9526673262343135,,pca,8,5,42
96,0.0,0.009225875000993256,0.0,108390.8030286927,49152.0,0.0,,,pca,8,5,42
97,0.0,0.008012792000954505,0.0,124800.4440750337,49152.0,0.0,,,pca,8,5,42
98,0.0,0.009054458998434711,0.0,110442.82161671668,49152.0,0.0,,,pca,8,5,42
99,0.0,0.008273167000879766,0.0,120872.6960175783,49152.0,0.0,,,pca,8,5,42
100,0.0,0.008260708000307204,0.0,121054.99915537644,49152.0,0.0,0.952676052713459,,pca,8,5,42
1,0.0,0.007123540999600664,0.0,140379.62300716157,0.0,0.0,,,pca,8,5,101
2,0.0,0.008075624999037245,0.0,123829.42498187043,0.0,0.0,,,pca,8,5,101
3,0.0,0.00784541699977126,0.0,127462.95066650452,0.0,0.0,,,pca,8,5,101
4,0.0,0.007828665999113582,0.0,127735.68320748735,0.0,0.0,,,pca,8,5,101
5,0.0,0.007402750001347158,0.0,135084.93462808,0.0,0.0,0.9498488288860325,,pca,8,5,101
6,0.0,0.008271167000202695,0.0,120901.92351036967,0.0,0.0,,,pca,8,5,101
7,0.0,0.007672499999898719,0.0,130335.61420830245,0.0,0.0,,,pca,8,5,101
8,0.0,0.00957479199860245,0.0,104440.91110762107,0.0,0.0,,,pca,8,5,101
9,0.0,0.006676292003248818,0.0,149783.74216007625,0.0,0.0,,,pca,8,5,101
10,0.0,0.007033624999166932,0.0,142174.1989540871,0.0,0.0,0.9497162923856678,,pca,8,5,101
11,0.0,0.009780707998288563,0.0,102242.08719603744,16384.0,0.0,,,pca,8,5,101
12,0.0,0.00791245900109061,0.0,126382.96133504962,16384.0,0.0,,,pca,8,5,101
13,0.0,0.008334624999406515,0.0,119981.40289109675,16384.0,0.0,,,pca,8,5,101
14,0.0,0.009231167001416907,0.0,108328.6652539715,16384.0,0.0,,,pca,8,5,101
15,0.0,0.008523958000296261,0.0,117316.39221653176,16384.0,0.0,0.9498306302249405,,pca,8,5,101
16,0.0,0.004211125000438187,0.0,237466.2352449631,16384.0,0.0,,,pca,8,5,101
17,0.0,0.006497333000879735,0.0,153909.30399667073,16384.0,0.0,,,pca,8,5,101
18,0.0,0.007793083001160994,0.0,128318.92074690113,16384.0,0.0,,,pca,8,5,101
19,0.0,0.007446415998856537,0.0,134292.79268759076,16384.0,0.0,,,pca,8,5,101
20,0.0,0.008500083000399172,0.0,117645.91004029478,16384.0,0.0,0.9498182341576977,,pca,8,5,101
21,0.0,0.008083749999059364,0.0,123704.9636760614,16384.0,0.0,,,pca,8,5,101
22,0.0,0.009653542001615278,0.0,103588.921023255,16384.0,0.0,,,pca,8,5,101
23,0.0,0.008943249998992542,0.0,111816.17422219552,16384.0,0.0,,,pca,8,5,101
24,0.0,0.007158541997341672,0.0,139693.250437219,32768.0,0.0,,,pca,8,5,101
25,0.0,0.00726425000175368,0.0,137660.46044100734,32768.0,0.0,0.9497852691360767,,pca,8,5,101
26,0.0,0.007936375001008855,0.0,126002.11051933434,32768.0,0.0,,,pca,8,5,101
27,0.0,0.009568957997544203,0.0,104504.58662862163,32768.0,0.0,,,pca,8,5,101
28,0.0,0.009725667001475813,0.0,102820.71140706913,32768.0,0.0,,,pca,8,5,101
29,0.0,0.008576667001761962,0.0,116595.40935826975,32768.0,0.0,,,pca,8,5,101
30,0.0,0.009387375001097098,0.0,106526.05226521051,32768.0,0.0,0.9497617349492103,,pca,8,5,101
31,0.0,0.008639625000796514,0.0,115745.764417762,32768.0,0.0,,,pca,8,5,101
32,0.0,0.009742792000906775,0.0,102639.98245132696,32768.0,0.0,,,pca,8,5,101
33,0.0,0.008731041998544242,0.0,114533.86665265539,32768.0,0.0,,,pca,8,5,101
34,0.0,0.007823333002306754,0.0,127822.75785846575,32768.0,0.0,,,pca,8,5,101
35,0.0,0.008787833001406398,0.0,113793.69633446161,32768.0,0.0,0.9497593091880319,,pca,8,5,101
36,0.0,0.00605383400034043,0.0,165184.57558363283,32768.0,0.0,,,pca,8,5,101
37,0.0,0.0055658749988651834,0.0,179666.2699402858,32768.0,0.0,,,pca,8,5,101
38,0.0,0.007884333001129562,0.0,126833.81078104304,32768.0,0.0,,,pca,8,5,101
39,0.0,0.007561958002042957,0.0,132240.88255050313,32768.0,0.0,,,pca,8,5,101
40,0.0,0.007246458000736311,0.0,137998.4538513009,32768.0,0.0,0.9498037776994142,,pca,8,5,101
41,0.0,0.00813308299984783,0.0,122954.60405589247,32768.0,0.0,,,pca,8,5,101
42,0.0,0.011852416999317938,0.0,84370.9768275573,32768.0,0.0,,,pca,8,5,101
43,0.0,0.009664707999036182,0.0,103469.24088133087,32768.0,0.0,,,pca,8,5,101
44,0.0,0.00810208400071133,0.0,123425.03483205113,32768.0,0.0,,,pca,8,5,101
45,0.0,0.009478916999796638,0.0,105497.28413292933,32768.0,0.0,0.9498340491477424,,pca,8,5,101
46,0.0,0.007333333996939473,0.0,136363.6240238539,32768.0,0.0,,,pca,8,5,101
47,0.0,0.008501749998686137,0.0,117622.84237416301,32768.0,0.0,,,pca,8,5,101
48,0.0,0.012758625001879409,0.0,78378.35188765991,32768.0,0.0,,,pca,8,5,101
49,0.0,0.008734874998481246,0.0,114483.60739837405,32768.0,0.0,,,pca,8,5,101
50,0.0,0.009802416996535612,0.0,102015.65597070822,32768.0,0.0,0.9498663420140987,,pca,8,5,101
51,0.0,0.006138875000033295,0.0,162896.2961445829,32768.0,0.0,,,pca,8,5,101
52,0.0,0.007018000000243774,0.0,142490.7380970739,32768.0,0.0,,,pca,8,5,101
53,0.0,0.006209250001120381,0.0,161050.04627282885,32768.0,0.0,,,pca,8,5,101
54,0.0,0.006811084000219125,0.0,146819.50772708547,32768.0,0.0,,,pca,8,5,101
55,0.0,0.011752415997762,0.0,85088.88727138564,32768.0,0.0,0.9498677971155888,,pca,8,5,101
56,0.0,0.007757291998132132,0.0,128910.9653524437,32768.0,0.0,,,pca,8,5,101
57,0.0,0.009754791997693246,0.0,102513.7184100362,32768.0,0.0,,,pca,8,5,101
58,0.0,0.00923404100103653,0.0,108294.94907892968,32768.0,0.0,,,pca,8,5,101
59,0.0,0.009335958002338884,0.0,107112.73548461504,32768.0,0.0,,,pca,8,5,101
60,0.0,0.01008308300151839,0.0,99176.01589210484,32768.0,0.0,0.9498715102462609,,pca,8,5,101
61,0.0,0.008065750000241678,0.0,123981.03089855704,32768.0,0.0,,,pca,8,5,101
62,0.0,0.0091593750003085,0.0,109177.75502873489,32768.0,0.0,,,pca,8,5,101
63,0.0,0.010381249998317799,0.0,96327.51356166572,32768.0,0.0,,,pca,8,5,101
64,0.0,0.009127917001023889,0.0,109554.01981501681,32768.0,0.0,,,pca,8,5,101
65,0.0,0.008493500001350185,0.0,117737.09305245578,32768.0,0.0,0.9498821148109509,,pca,8,5,101
66,0.0,0.010196540999459103,0.0,98072.47379803084,32768.0,0.0,,,pca,8,5,101
67,0.0,0.0040784580014587846,0.0,245190.7067922042,32768.0,0.0,,,pca,8,5,101
68,0.0,0.008924416000809288,0.0,112052.14995685068,32768.0,0.0,,,pca,8,5,101
69,0.0,0.01078833300198312,0.0,92692.72646813732,32768.0,0.0,,,pca,8,5,101
70,0.0,0.010634333000780316,0.0,94035.04666692522,32768.0,0.0,0.949874850137577,,pca,8,5,101
71,0.0,0.007423999999446096,0.0,134698.2758721188,32768.0,0.0,,,pca,8,5,101
72,0.0,0.008172124998964136,0.0,122367.19337097215,32768.0,0.0,,,pca,8,5,101
73,0.0,0.00935787499838625,0.0,106861.8676967205,32768.0,0.0,,,pca,8,5,101
74,0.0,0.006282459002250107,0.0,159173.34273758778,32768.0,0.0,,,pca,8,5,101
75,0.0,0.008504624998749932,0.0,117583.07981210068,32768.0,0.0,0.9498690261998379,,pca,8,5,101
76,0.0,0.004647624999051914,0.0,215163.6589019109,32768.0,0.0,,,pca,8,5,101
77,0.0,0.008746749997953884,0.0,114328.17906467301,32768.0,0.0,,,pca,8,5,101
78,0.0,0.007035124999674736,0.0,142143.88515431274,32768.0,0.0,,,pca,8,5,101
79,0.0,0.008607832998677623,0.0,116173.2575612962,32768.0,0.0,,,pca,8,5,101
80,0.0,0.00803904100030195,0.0,124392.94686548303,32768.0,0.0,0.9498596710414838,,pca,8,5,101
81,0.0,0.009539042002870701,0.0,104832.33009132968,32768.0,0.0,,,pca,8,5,101
82,0.0,0.009504249999736203,0.0,105216.08754270518,32768.0,0.0,,,pca,8,5,101
83,0.0,0.009311665999121033,0.0,107392.16807114797,32768.0,0.0,,,pca,8,5,101
84,0.0,0.008614541999122594,0.0,116082.78189390124,32768.0,0.0,,,pca,8,5,101
85,0.0,0.008867291999195004,0.0,112774.00136262375,32768.0,0.0,0.9498539834845094,,pca,8,5,101
86,0.0,0.009687750000011874,0.0,103223.1426284508,32768.0,0.0,,,pca,8,5,101
87,0.0,0.008133499999530613,0.0,122948.30024684456,32768.0,0.0,,,pca,8,5,101
88,0.0,0.010583374998532236,0.0,94487.81699020264,32768.0,0.0,,,pca,8,5,101
89,0.0,0.009901666002406273,0.0,100993.10558010975,32768.0,0.0,,,pca,8,5,101
90,0.0,0.009261458002583822,0.0,107974.35994645912,32768.0,0.0,0.9498528503447472,,pca,8,5,101
91,0.0,0.008099999999103602,0.0,123456.79013711931,32768.0,0.0,,,pca,8,5,101
92,0.0,0.009780915999726858,0.0,102239.91291080775,32768.0,0.0,,,pca,8,5,101
93,0.0,0.009543625001242617,0.0,104781.98796262385,32768.0,0.0,,,pca,8,5,101
94,0.0,0.008065541998803383,0.0,123984.22823269182,32768.0,0.0,,,pca,8,5,101
95,0.0,0.008749958000407787,0.0,114286.26285444976,32768.0,0.0,0.9498494562782147,,pca,8,5,101
96,0.0,0.007972082999913255,0.0,125437.73064215227,32768.0,0.0,,,pca,8,5,101
97,0.0,0.007704874999035383,0.0,129787.9589383599,32768.0,0.0,,,pca,8,5,101
98,0.0,0.008333458001288818,0.0,119998.20480829736,32768.0,0.0,,,pca,8,5,101
99,0.0,0.010234166998998262,0.0,97711.90953771633,32768.0,0.0,,,pca,8,5,101
100,0.0,0.00922862500010524,0.0,108358.50410961507,32768.0,0.0,0.9498338787267546,,pca,8,5,101
1,0.0,0.006798333000915591,0.0,147094.88338763654,0.0,0.0,,,pca,8,5,202
2,0.0,0.00979962500059628,0.0,102044.72109281251,0.0,0.0,,,pca,8,5,202
3,0.0,0.009282499999244465,0.0,107729.59871601331,0.0,0.0,,,pca,8,5,202
4,0.0,0.008427374999882886,0.0,118660.91161410247,0.0,0.0,,,pca,8,5,202
5,0.0,0.010202083001786377,0.0,98019.19861119545,0.0,0.0,0.953681010992968,,pca,8,5,202
6,0.0,0.009689124999567866,0.0,103208.49406366414,0.0,0.0,,,pca,8,5,202
7,0.0,0.00821995899968897,0.0,121655.10801669916,0.0,0.0,,,pca,8,5,202
8,0.0,0.004150499997194856,0.0,240934.82729209898,0.0,0.0,,,pca,8,5,202
9,0.0,0.010133749998203712,0.0,98680.15297172892,0.0,0.0,,,pca,8,5,202
10,0.0,0.011106792000646237,0.0,90034.99839934123,0.0,0.0,0.9535406320705192,,pca,8,5,202
11,0.0,0.008534417000191752,0.0,117172.61999003938,0.0,0.0,,,pca,8,5,202
12,0.0,0.009450292000110494,0.0,105816.83613461975,0.0,0.0,,,pca,8,5,202
13,0.0,0.009508250001090346,0.0,105171.82445616453,0.0,0.0,,,pca,8,5,202
14,0.0,0.008597000000008848,0.0,116319.64638815526,0.0,0.0,,,pca,8,5,202
15,0.0,0.009286250002332963,0.0,107686.09500592513,0.0,0.0,0.9535647691526135,,pca,8,5,202
16,0.0,0.010859707999770762,0.0,92083.50721963325,0.0,0.0,,,pca,8,5,202
17,0.0,0.00925900000220281,0.0,108003.02405897935,0.0,0.0,,,pca,8,5,202
18,0.0,0.008387791996938176,0.0,119220.88677986212,0.0,0.0,,,pca,8,5,202
19,0.0,0.009694749998743646,0.0,103148.6113751867,0.0,0.0,,,pca,8,5,202
20,0.0,0.008677249999891501,0.0,115243.8848728,0.0,0.0,0.9535775339396911,,pca,8,5,202
21,0.0,0.009603875001630513,0.0,104124.63717303936,0.0,0.0,,,pca,8,5,202
22,0.0,0.008626499999081716,0.0,115921.8686728626,0.0,0.0,,,pca,8,5,202
23,0.0,0.008194208003260428,0.0,122037.41955318997,0.0,0.0,,,pca,8,5,202
24,0.0,0.009624166999856243,0.0,103905.09641145432,0.0,0.0,,,pca,8,5,202
25,0.0,0.009661333002441097,0.0,103505.3858248477,0.0,0.0,0.9536202550937095,,pca,8,5,202
26,0.0,0.008170208002411528,0.0,122395.90469481792,0.0,0.0,,,pca,8,5,202
27,0.0,0.00815366700044251,0.0,122644.2041287348,0.0,0.0,,,pca,8,5,202
28,0.0,0.009697207999124657,0.0,103122.46577471241,0.0,0.0,,,pca,8,5,202
29,0.0,0.009129625002969988,0.0,109533.52406858845,0.0,0.0,,,pca,8,5,202
30,0.0,0.0084404170011112,0.0,118477.55861687257,0.0,0.0,0.9536052517256647,,pca,8,5,202
31,0.0,0.009438249999220716,0.0,105951.84489524717,0.0,0.0,,,pca,8,5,202
32,0.0,0.009483083998929942,0.0,105450.92715754059,0.0,0.0,,,pca,8,5,202
33,0.0,0.008523583001078805,0.0,117321.55360878553,0.0,0.0,,,pca,8,5,202
34,0.0,0.008762290999584366,0.0,114125.40396654647,0.0,0.0,,,pca,8,5,202
35,0.0,0.006356999998388346,0.0,157306.90581304455,0.0,0.0,0.9536405763262756,,pca,8,5,202
36,0.0,0.008286707998195197,0.0,120675.18249922585,0.0,0.0,,,pca,8,5,202
37,0.0,0.00928645800013328,0.0,107683.68305608531,0.0,0.0,,,pca,8,5,202
38,0.0,0.009436708001885563,0.0,105969.15786736099,0.0,0.0,,,pca,8,5,202
39,0.0,0.0043394999993324745,0.0,230441.29511552607,0.0,0.0,,,pca,8,5,202
40,0.0,0.007039209001959534,0.0,142061.41623606088,0.0,0.0,0.953611496128784,,pca,8,5,202
41,0.0,0.006862250000267522,0.0,145724.79871194073,0.0,0.0,,,pca,8,5,202
42,0.0,0.008975374999863561,0.0,111415.95755221386,0.0,0.0,,,pca,8,5,202
43,0.0,0.008222208001825493,0.0,121621.83196751775,0.0,0.0,,,pca,8,5,202
44,0.0,0.01022637500136625,0.0,97786.36123420071,0.0,0.0,,,pca,8,5,202
45,0.0,0.009497707997070393,0.0,105288.56017772437,0.0,0.0,0.9536117583507214,,pca,8,5,202
46,0.0,0.006536082997627091,0.0,152996.83317409642,0.0,0.0,,,pca,8,5,202
47,0.0,0.008127666998916538,0.0,123036.53682333507,0.0,0.0,,,pca,8,5,202
48,0.0,0.0091950829992129,0.0,108753.77634825048,0.0,0.0,,,pca,8,5,202
49,0.0,0.012629625001864042,0.0,79178.91464334112,0.0,0.0,,,pca,8,5,202
50,0.0,0.008309832999657374,0.0,120339.36181885141,0.0,0.0,0.9536147178544823,,pca,8,5,202
51,0.0,0.008576000000175554,0.0,116604.47760955336,0.0,0.0,,,pca,8,5,202
52,0.0,0.010811207997903693,0.0,92496.60169278967,0.0,0.0,,,pca,8,5,202
53,0.0,0.009943499997461913,0.0,100568.21041436626,0.0,0.0,,,pca,8,5,202
54,0.0,0.008107290999760153,0.0,123345.76371189639,0.0,0.0,,,pca,8,5,202
55,0.0,0.009308833999966737,0.0,107424.83967418189,0.0,0.0,0.9536049772870361,,pca,8,5,202
56,0.0,0.006136416999652283,0.0,162961.5458103099,0.0,0.0,,,pca,8,5,202
57,0.0,0.007597208001243416,0.0,131627.30306137892,0.0,0.0,,,pca,8,5,202
58,0.0,0.007250250000652159,0.0,137926.2783917865,0.0,0.0,,,pca,8,5,202
59,0.0,0.007862667000154033,0.0,127183.3081549059,0.0,0.0,,,pca,8,5,202
60,0.0,0.006663332998869009,0.0,150075.04505173815,0.0,0.0,0.9536473677392361,,pca,8,5,202
