window_time,drift_distance,threshold,drift_detected,accuracy,auc,method
2019-09-02 23:59:24.102610944,0.0454542718289761,0.0481905117798032,0,0.9741252178576216,0.997159343456792,js_kll
2019-09-11 14:18:50.241135616,0.0485694070320944,0.0484868632770912,1,0.9762840493291776,0.9974481492833196,js_kll
2019-09-20 07:11:53.724405760,0.0475667406482628,0.0484690219564934,0,0.980169971671388,0.9977836137503694,js_kll
2019-09-28 17:43:57.425362688,0.0465690371083882,0.0483313028450383,0,0.9767975178740052,0.9977183395241316,js_kll
2019-10-07 05:47:27.246907904,0.0466739941288157,0.0482484431015338,0,0.979382832502358,0.9982533910097956,js_kll
2019-10-15 03:07:43.260482560,0.0465345416174137,0.0482500329031625,0,0.9765908785147316,0.997192047429757,js_kll
2019-10-23 04:54:55.352891904,0.0487419848082241,0.0485812551265904,1,0.976855003403676,0.9975726748044748,js_kll
2019-10-30 22:03:19.516393216,0.0493298564333305,0.0489853750847492,1,0.9801711258997692,0.9983134204416424,js_kll
2019-11-07 00:53:40.218806016,0.0451857741293156,0.0490475753618006,0,0.97671617824167,0.9977226633863264,js_kll
2019-11-14 13:41:12.079603712,0.0474622718956508,0.0491017183681722,0,0.9788857103936792,0.9976172588855884,js_kll
2019-11-21 23:22:56.785410048,0.0476822499268556,0.049168527627601,0,0.9807196198234894,0.9972779609645056,js_kll
2019-11-30 20:34:38.279047936,0.0466350558357462,0.0491684936399763,0,0.979852249832102,0.9982134065311636,js_kll
2019-12-08 09:25:22.834821632,0.0473173524745863,0.0491944011135267,0,0.982130861211877,0.9983076824902204,js_kll
2019-12-12 18:50:53.435386880,0.048419763465914,0.0493446441211681,0,0.9800404585300068,0.9980180939102798,js_kll
2019-12-16 13:35:06.442365184,0.0487852400532213,0.0495405369695634,0,0.9787321063394684,0.9977508763557238,js_kll
2019-12-21 06:00:31.676440064,0.0479993669324851,0.0496138516530947,0,0.9770971676378912,0.9977103371302892,js_kll
2019-12-26 05:37:55.490231296,0.0464257516182796,0.0496084469956871,0,0.9793149764942914,0.9981033388219184,js_kll
2019-12-30 07:47:43.296733696,0.0474661643438412,0.04962207253809,0,0.983533540288838,0.9986466202721646,js_kll
2020-01-03 16:51:19.239594752,0.048718837118183,0.0497773640217542,0,0.98168001085629,0.997904064422759,js_kll
2020-01-08 01:33:12.531953920,0.0483424787504457,0.0498601365764908,0,0.9805062948422903,0.9980880950380392,js_kll
2020-01-12 15:12:23.531623168,0.048975080548983,0.0500154880363081,0,0.9818845477896444,0.9983810152898812,js_kll
2020-01-17 15:46:46.688024064,0.0473084629002733,0.0499827127722225,0,0.9809742274996628,0.997574729830632,js_kll
2020-01-23 21:51:56.381055744,0.0473666992175911,0.0499709229484189,0,0.9790455590104096,0.997821978792643,js_kll
2020-01-30 19:11:52.586894080,0.0482843561753459,0.0500317689023151,0,0.982368099823681,0.9984064247903502,js_kll
2020-02-06 07:08:13.361990656,0.0470065663849113,0.05002360846124,0,0.980466118819884,0.9984713729849916,js_kll
2020-02-13 01:08:20.600041216,0.047121954608294,0.050016218832945,0,0.980594381869996,0.9985777946335452,js_kll
2020-02-20 04:43:36.799451136,0.04846085753116,0.0500498296031702,0,0.982296064278905,0.997757319264885,js_kll
2020-02-27 11:09:41.174667776,0.047727078334698,0.0500275503174139,0,0.980522115514676,0.9980716062436624,js_kll
2020-03-06 10:01:34.221097216,0.048691003860498,0.0501168777243032,0,0.9771951386043972,0.9981527258877304,js_kll
2020-03-15 17:50:55.387179520,0.0500378679089938,0.0504299833664463,0,0.976470588235294,0.9979705325287408,js_kll
2020-03-31 12:24:21.388140032,0.0486868978179776,0.0503651662782187,0,0.97648330855521,0.9979869100302784,js_kll
2020-04-19 19:09:54.220436480,0.0480508257825336,0.0503260423878107,0,0.9787688609961276,0.9987764275734796,js_kll
2020-05-06 13:02:34.439251200,0.0471153589399123,0.0503271310722593,0,0.9803602871461464,0.9982450183591168,js_kll
2020-05-20 22:14:33.564038144,0.0495445853646675,0.0504830274174905,0,0.9797966101694916,0.9979939286721116,js_kll
2020-06-02 19:01:00.673675008,0.0495727148311771,0.0506266290118957,0,0.980089394555059,0.9982406728621536,js_kll
2020-06-14 12:55:11.777557504,0.0486541462137108,0.0506287441806489,0,0.980803028254698,0.998587369584675,js_kll
2020-06-25 18:31:03.157110528,0.0488936572475505,0.0506432696627838,0,0.9820585457979226,0.9985096238742716,js_kll
2020-07-06 01:42:44.718910208,0.0489755577594536,0.0505995844782843,0,0.9817838348401026,0.9987254640535896,js_kll
2020-07-14 20:10:16.472787968,0.0482550714344455,0.0503372189477389,0,0.9784582034954612,0.9984417456364816,js_kll
2020-07-23 10:45:36.111246080,0.0483031638952171,0.0503441621139009,0,0.9826356171759322,0.9985062115287798,js_kll
2020-08-01 00:21:53.413779712,0.0477076050797297,0.0503438788453104,0,0.980169971671388,0.998430781905718,js_kll
2020-08-09 22:33:36.310064640,0.0491804045940697,0.050355483458195,0,0.985581458024525,0.9986509526896749,js_kll
2020-08-19 11:40:47.998887680,0.0481010252438426,0.0503385604057355,0,0.9791525653174497,0.9983216062683318,js_kll
2020-08-29 07:17:24.744298240,0.0487771034602631,0.0503619658459313,0,0.9801333514763914,0.9986544613580158,js_kll
2020-09-08 13:07:14.854673152,0.0492557253420776,0.050411723072018,0,0.983358138276282,0.9986346322368932,js_kll
2020-09-18 15:46:03.256505856,0.0482506436829073,0.0504156466465681,0,0.982255679526818,0.9981268025393812,js_kll
2020-09-28 20:35:51.413286912,0.0508331295116263,0.0506677429349009,1,0.9847028563692974,0.9985904821521646,js_kll
2020-10-08 21:31:41.572937984,0.0494459616490973,0.0507276807094738,0,0.9835068270920644,0.9983260266776848,js_kll
2020-10-18 16:03:22.807606528,0.0466544199781576,0.0508097531275205,0,0.9822832023444784,0.9985796984753094,js_kll
2020-10-26 21:41:59.190437632,0.0492280475114193,0.0508640189510391,0,0.9807407407407408,0.9984083038512688,js_kll
2020-11-04 17:58:27.908431360,0.0497315156844642,0.0509453730709523,0,0.982989064398542,0.9984378479677632,js_kll
2020-11-13 22:28:31.770108160,0.0501687230385539,0.05108516312127,0,0.9806521445000675,0.9983999238269854,js_kll
2020-11-23 10:16:15.536645632,0.0493506618307406,0.0511047136437316,0,0.9801001759848382,0.9983419121326316,js_kll
2020-12-03 15:59:54.972755200,0.0504682029203655,0.0512997697857927,0,0.9831149533972714,0.998675437306011,js_kll
2020-12-12 11:15:47.909172736,0.0510020390060958,0.0514959630915287,0,0.9847069968872648,0.9990173950610582,js_kll
2020-12-20 03:07:40.230582528,0.0504117189846946,0.0515626860555098,0,0.9819349658771578,0.9985848715980462,js_kll
2020-12-27 19:23:19.554768128,0.0507731926348246,0.0517484561699288,0,0.987362413371382,0.9992794062063745,js_kll
2021-01-03 06:23:17.718913792,0.0508292029165121,0.0518912206618852,0,0.9834521727431724,0.99872027790213,js_kll
2021-01-10 11:48:21.955332096,0.0510523177237057,0.0520877962323225,0,0.986776413439482,0.99910815438574,js_kll
2021-01-18 01:57:13.053986560,0.0492067039931175,0.0520360972886243,0,0.9848263010781312,0.998797277724573,js_kll
2021-01-25 23:09:30.944615936,0.0484379884822847,0.0520397167367968,0,0.9817592217267936,0.998323050846558,js_kll
2021-02-03 12:33:21.853117696,0.0493336880897728,0.0520313546629325,0,0.9845865165527408,0.9986461544188432,js_kll
2021-02-12 09:54:04.417721344,0.0502219179065822,0.051983312502591,0,0.9825779229617532,0.998757891999708,js_kll
2021-02-20 16:35:42.963620352,0.0493838091055678,0.0519765152920372,0,0.982966067324591,0.9985863802728536,js_kll
2021-02-28 05:00:00.566801408,0.051030493271046,0.0521303255689344,0,0.9820585457979226,0.99865716930198,js_kll
2021-03-07 21:11:20.962432768,0.0498675515780399,0.052156245895622,0,0.983461073013312,0.999011677835454,js_kll
2021-03-15 20:44:33.816502528,0.0493426357158123,0.0521599357806315,0,0.9851210604625996,0.9990411326854578,js_kll
2021-03-23 10:38:54.493573120,0.0523517818916706,0.0525574861645249,0,0.9797761898341648,0.998720500733767,js_kll
2021-03-31 06:58:45.219431936,0.0510429077530304,0.0526576473144779,0,0.9842466675642924,0.9990547629519408,js_kll
2021-04-08 13:38:17.877173504,0.0520559489104181,0.0529000512937599,0,0.9812881355932204,0.9983652303142312,js_kll
2021-04-16 05:42:19.725994240,0.0516816043991637,0.0529911064233884,0,0.9821597513177456,0.9988658938950524,js_kll
